Rank: 1 | Name: Wii Sports | Platform: Wii Sports | Year: 2006 | Genre: Sports | Publisher: Nintendo | NA_Sales: 41.49 | EU_Sales: 29.02 | JP_Sales: 3.77 | Other_Sales: 8.46 | Global_Sales: 82.74
Rank: 3715 | Name: SRS: Street Racing Syndicate | Platform: SRS: Street Racing Syndicate | Year: 2004 | Genre: Racing | Publisher: Namco Bandai Games | NA_Sales: 0.26 | EU_Sales: 0.21 | JP_Sales: 0 | Other_Sales: 0.07 | Global_Sales: 0.54
Rank: 3716 | Name: Despicable Me: The Game - Minion Mayhem | Platform: Despicable Me: The Game - Minion Mayhem | Year: 2010 | Genre: Puzzle | Publisher: D3Publisher | NA_Sales: 0.42 | EU_Sales: 0.09 | JP_Sales: 0 | Other_Sales: 0.04 | Global_Sales: 0.54
Rank: 3717 | Name: Def Jam: Fight for NY | Platform: Def Jam: Fight for NY | Year: N/A | Genre: Fighting | Publisher: Electronic Arts | NA_Sales: 0.43 | EU_Sales: 0.1 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.54
Rank: 3718 | Name: Action Force | Platform: Action Force | Year: 1982 | Genre: Action | Publisher: CPG Products | NA_Sales: 0.5 | EU_Sales: 0.03 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.54
Rank: 3719 | Name: Gauntlet Legends | Platform: Gauntlet Legends | Year: 1999 | Genre: Action | Publisher: Midway Games | NA_Sales: 0.43 | EU_Sales: 0.1 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.54
Rank: 3720 | Name: FIFA 99 | Platform: FIFA 99 | Year: 1998 | Genre: Sports | Publisher: Electronic Arts | NA_Sales: 0.11 | EU_Sales: 0.39 | JP_Sales: 0 | Other_Sales: 0.03 | Global_Sales: 0.54
Rank: 3721 | Name: Kidou Senshi Gundam: Extreme VS | Platform: Kidou Senshi Gundam: Extreme VS | Year: 2011 | Genre: Fighting | Publisher: Namco Bandai Games | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.54 | Other_Sales: 0 | Global_Sales: 0.54
Rank: 3722 | Name: Dragon Ball Z: Ultimate Tenkaichi | Platform: Dragon Ball Z: Ultimate Tenkaichi | Year: 2011 | Genre: Fighting | Publisher: Namco Bandai Games | NA_Sales: 0.39 | EU_Sales: 0.1 | JP_Sales: 0.01 | Other_Sales: 0.04 | Global_Sales: 0.54
Rank: 3723 | Name: Tales of Symphonia | Platform: Tales of Symphonia | Year: 2013 | Genre: Role-Playing | Publisher: Namco Bandai Games | NA_Sales: 0.21 | EU_Sales: 0.13 | JP_Sales: 0.13 | Other_Sales: 0.06 | Global_Sales: 0.54
Rank: 3724 | Name: Bust A Groove | Platform: Bust A Groove | Year: 1998 | Genre: Misc | Publisher: Sony Computer Entertainment | NA_Sales: 0.09 | EU_Sales: 0.06 | JP_Sales: 0.35 | Other_Sales: 0.04 | Global_Sales: 0.54
Rank: 3725 | Name: Fire Emblem: Path of Radiance | Platform: Fire Emblem: Path of Radiance | Year: 2005 | Genre: Action | Publisher: Nintendo | NA_Sales: 0.29 | EU_Sales: 0.08 | JP_Sales: 0.16 | Other_Sales: 0.01 | Global_Sales: 0.54
Rank: 3726 | Name: Dragon Quest Characters: Torneko no Daibouken 3: Fushigi no Dungeon | Platform: Dragon Quest Characters: Torneko no Daibouken 3: Fushigi no Dungeon | Year: 2002 | Genre: Role-Playing | Publisher: Enix Corporation | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.54 | Other_Sales: 0 | Global_Sales: 0.54
Rank: 3727 | Name: Let's Draw! | Platform: Let's Draw! | Year: 2008 | Genre: Misc | Publisher: Ubisoft | NA_Sales: 0.24 | EU_Sales: 0.23 | JP_Sales: 0 | Other_Sales: 0.06 | Global_Sales: 0.54
Rank: 3728 | Name: Pachi-Slot Aruze Oukoku 2 | Platform: Pachi-Slot Aruze Oukoku 2 | Year: 1999 | Genre: Misc | Publisher: Aruze Corp | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.5 | Other_Sales: 0.04 | Global_Sales: 0.54
Rank: 3729 | Name: NHL 14 | Platform: NHL 14 | Year: 2013 | Genre: Sports | Publisher: Electronic Arts | NA_Sales: 0.4 | EU_Sales: 0.1 | JP_Sales: 0 | Other_Sales: 0.04 | Global_Sales: 0.54
Rank: 3730 | Name: Valkyria Chronicles II | Platform: Valkyria Chronicles II | Year: 2010 | Genre: Role-Playing | Publisher: Sega | NA_Sales: 0.12 | EU_Sales: 0.16 | JP_Sales: 0.18 | Other_Sales: 0.09 | Global_Sales: 0.54
Rank: 3731 | Name: Middle-Earth: Shadow of Mordor | Platform: Middle-Earth: Shadow of Mordor | Year: 2014 | Genre: Action | Publisher: Warner Bros. Interactive Entertainment | NA_Sales: 0.28 | EU_Sales: 0.21 | JP_Sales: 0 | Other_Sales: 0.05 | Global_Sales: 0.54
Rank: 3732 | Name: Madden NFL 13 | Platform: Madden NFL 13 | Year: 2012 | Genre: Sports | Publisher: Electronic Arts | NA_Sales: 0.51 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0.03 | Global_Sales: 0.54
Rank: 3733 | Name: Rune Factory 2: A Fantasy Harvest Moon | Platform: Rune Factory 2: A Fantasy Harvest Moon | Year: 2008 | Genre: Role-Playing | Publisher: Rising Star Games | NA_Sales: 0.33 | EU_Sales: 0.03 | JP_Sales: 0.15 | Other_Sales: 0.03 | Global_Sales: 0.54
Rank: 3734 | Name: Terminator Salvation | Platform: Terminator Salvation | Year: 2009 | Genre: Shooter | Publisher: Warner Bros. Interactive Entertainment | NA_Sales: 0.13 | EU_Sales: 0.29 | JP_Sales: 0.01 | Other_Sales: 0.11 | Global_Sales: 0.54
Rank: 3735 | Name: Cars 2 | Platform: Cars 2 | Year: 2011 | Genre: Racing | Publisher: Disney Interactive Studios | NA_Sales: 0.22 | EU_Sales: 0.23 | JP_Sales: 0 | Other_Sales: 0.09 | Global_Sales: 0.54
Rank: 3736 | Name: Bratz: Rock Angelz | Platform: Bratz: Rock Angelz | Year: 2004 | Genre: Misc | Publisher: THQ | NA_Sales: 0.39 | EU_Sales: 0.14 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.54
Rank: 3737 | Name: How to Train Your Dragon | Platform: How to Train Your Dragon | Year: 2010 | Genre: Action | Publisher: Activision | NA_Sales: 0.32 | EU_Sales: 0.17 | JP_Sales: 0 | Other_Sales: 0.05 | Global_Sales: 0.54
Rank: 3738 | Name: SSX Tricky | Platform: SSX Tricky | Year: 2001 | Genre: Sports | Publisher: Electronic Arts | NA_Sales: 0.42 | EU_Sales: 0.11 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.54
Rank: 3739 | Name: WWE SmackDown vs. Raw 2010 | Platform: WWE SmackDown vs. Raw 2010 | Year: 2009 | Genre: Fighting | Publisher: THQ | NA_Sales: 0.35 | EU_Sales: 0.14 | JP_Sales: 0 | Other_Sales: 0.05 | Global_Sales: 0.54
Rank: 3740 | Name: Greg Hastings' Tournament Paintball | Platform: Greg Hastings' Tournament Paintball | Year: 2004 | Genre: Shooter | Publisher: Activision | NA_Sales: 0.46 | EU_Sales: 0.06 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.54
Rank: 3741 | Name: Hello Kitty: Big City Dreams | Platform: Hello Kitty: Big City Dreams | Year: 2008 | Genre: Puzzle | Publisher: Empire Interactive | NA_Sales: 0.42 | EU_Sales: 0.08 | JP_Sales: 0 | Other_Sales: 0.04 | Global_Sales: 0.54
Rank: 3742 | Name: Star Fox Command | Platform: Star Fox Command | Year: 2006 | Genre: Shooter | Publisher: Nintendo | NA_Sales: 0.39 | EU_Sales: 0.01 | JP_Sales: 0.1 | Other_Sales: 0.04 | Global_Sales: 0.54
Rank: 3743 | Name: World Soccer Winning Eleven 7 International (JP version) | Platform: World Soccer Winning Eleven 7 International (JP version) | Year: 2004 | Genre: Sports | Publisher: Konami Digital Entertainment | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.54 | Other_Sales: 0 | Global_Sales: 0.54
Rank: 3744 | Name: ESPN NBA Basketball | Platform: ESPN NBA Basketball | Year: 2003 | Genre: Sports | Publisher: Sega | NA_Sales: 0.26 | EU_Sales: 0.21 | JP_Sales: 0 | Other_Sales: 0.07 | Global_Sales: 0.54
Rank: 3745 | Name: Inazuma Eleven GO | Platform: Inazuma Eleven GO | Year: 2011 | Genre: Role-Playing | Publisher: Nintendo | NA_Sales: 0 | EU_Sales: 0.05 | JP_Sales: 0.48 | Other_Sales: 0 | Global_Sales: 0.54
Rank: 3746 | Name: Over the Hedge | Platform: Over the Hedge | Year: 2006 | Genre: Platform | Publisher: Activision | NA_Sales: 0.45 | EU_Sales: 0.02 | JP_Sales: 0 | Other_Sales: 0.07 | Global_Sales: 0.54
Rank: 3747 | Name: Mat Hoffman's Pro BMX | Platform: Mat Hoffman's Pro BMX | Year: 2001 | Genre: Sports | Publisher: Activision | NA_Sales: 0.3 | EU_Sales: 0.2 | JP_Sales: 0 | Other_Sales: 0.04 | Global_Sales: 0.54
Rank: 3748 | Name: Lego Star Wars: The Force Awakens | Platform: Lego Star Wars: The Force Awakens | Year: 2016 | Genre: Action | Publisher: Warner Bros. Interactive Entertainment | NA_Sales: 0.14 | EU_Sales: 0.32 | JP_Sales: 0 | Other_Sales: 0.08 | Global_Sales: 0.54
Rank: 3749 | Name: Epic Mickey 2: The Power of Two | Platform: Epic Mickey 2: The Power of Two | Year: 2012 | Genre: Action | Publisher: Disney Interactive Studios | NA_Sales: 0.32 | EU_Sales: 0.17 | JP_Sales: 0 | Other_Sales: 0.04 | Global_Sales: 0.54
Rank: 3750 | Name: Popeye | Platform: Popeye | Year: 1982 | Genre: Platform | Publisher: Parker Bros. | NA_Sales: 0.5 | EU_Sales: 0.03 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.54
Rank: 3751 | Name: Magician's Quest: Mysterious Times | Platform: Magician's Quest: Mysterious Times | Year: 2008 | Genre: Role-Playing | Publisher: Konami Digital Entertainment | NA_Sales: 0.04 | EU_Sales: 0.01 | JP_Sales: 0.48 | Other_Sales: 0 | Global_Sales: 0.54
Rank: 3752 | Name: The Hobbit | Platform: The Hobbit | Year: 2003 | Genre: Platform | Publisher: Vivendi Games | NA_Sales: 0.26 | EU_Sales: 0.2 | JP_Sales: 0 | Other_Sales: 0.07 | Global_Sales: 0.54
Rank: 3753 | Name: War of the Monsters | Platform: War of the Monsters | Year: 2003 | Genre: Fighting | Publisher: Sony Computer Entertainment | NA_Sales: 0.26 | EU_Sales: 0.2 | JP_Sales: 0 | Other_Sales: 0.07 | Global_Sales: 0.54
Rank: 3754 | Name: Tales of Symphonia: Dawn of the New World | Platform: Tales of Symphonia: Dawn of the New World | Year: 2008 | Genre: Role-Playing | Publisher: Namco Bandai Games | NA_Sales: 0.22 | EU_Sales: 0.05 | JP_Sales: 0.24 | Other_Sales: 0.03 | Global_Sales: 0.54
Rank: 3755 | Name: NBA Street Vol. 2 | Platform: NBA Street Vol. 2 | Year: N/A | Genre: Sports | Publisher: Electronic Arts | NA_Sales: 0.41 | EU_Sales: 0.11 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.54
Rank: 3756 | Name: The Incredible Hulk: Ultimate Destruction | Platform: The Incredible Hulk: Ultimate Destruction | Year: 2005 | Genre: Action | Publisher: Vivendi Games | NA_Sales: 0.26 | EU_Sales: 0.2 | JP_Sales: 0 | Other_Sales: 0.07 | Global_Sales: 0.54
Rank: 3757 | Name: Star Wars Battlefront (2015) | Platform: Star Wars Battlefront (2015) | Year: 2015 | Genre: Shooter | Publisher: Electronic Arts | NA_Sales: 0.13 | EU_Sales: 0.37 | JP_Sales: 0 | Other_Sales: 0.04 | Global_Sales: 0.54
Rank: 3758 | Name: "Sakura Taisen 2 - Kimi | Platform: "Sakura Taisen 2 - Kimi | Year: SAT | Genre: 1998 | Publisher: Adventure | NA_Sales: Sega | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0.53 | Global_Sales: 0
Rank: 3759 | Name: Jewel Master Egypt | Platform: Jewel Master Egypt | Year: 2009 | Genre: Puzzle | Publisher: Rondomedia | NA_Sales: 0.21 | EU_Sales: 0.27 | JP_Sales: 0 | Other_Sales: 0.05 | Global_Sales: 0.53
Rank: 3760 | Name: Time Crisis II | Platform: Time Crisis II | Year: 2001 | Genre: Shooter | Publisher: Namco Bandai Games | NA_Sales: 0.26 | EU_Sales: 0.2 | JP_Sales: 0 | Other_Sales: 0.07 | Global_Sales: 0.53
Rank: 3761 | Name: Clock Tower | Platform: Clock Tower | Year: 1996 | Genre: Adventure | Publisher: ASCII Entertainment | NA_Sales: 0.07 | EU_Sales: 0.05 | JP_Sales: 0.38 | Other_Sales: 0.03 | Global_Sales: 0.53
Rank: 3762 | Name: NCAA March Madness 06 | Platform: NCAA March Madness 06 | Year: 2005 | Genre: Sports | Publisher: Electronic Arts | NA_Sales: 0.45 | EU_Sales: 0.02 | JP_Sales: 0 | Other_Sales: 0.07 | Global_Sales: 0.53
Rank: 3763 | Name: SpongeBob SquarePants featuring Nicktoons: Globs of Doom | Platform: SpongeBob SquarePants featuring Nicktoons: Globs of Doom | Year: 2008 | Genre: Action | Publisher: THQ | NA_Sales: 0.49 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0.04 | Global_Sales: 0.53
Rank: 3764 | Name: Jampack Volume 11 | Platform: Jampack Volume 11 | Year: 2004 | Genre: Misc | Publisher: Sony Computer Entertainment | NA_Sales: 0.26 | EU_Sales: 0.2 | JP_Sales: 0 | Other_Sales: 0.07 | Global_Sales: 0.53
Rank: 3765 | Name: Dragon's Crown | Platform: Dragon's Crown | Year: 2013 | Genre: Role-Playing | Publisher: Nippon Ichi Software | NA_Sales: 0.25 | EU_Sales: 0.07 | JP_Sales: 0.17 | Other_Sales: 0.05 | Global_Sales: 0.53
Rank: 3766 | Name: Tactics Ogre: Let Us Cling Together | Platform: Tactics Ogre: Let Us Cling Together | Year: 2010 | Genre: Role-Playing | Publisher: Square Enix | NA_Sales: 0.15 | EU_Sales: 0.07 | JP_Sales: 0.27 | Other_Sales: 0.05 | Global_Sales: 0.53
Rank: 3767 | Name: Legacy of Kain: Defiance | Platform: Legacy of Kain: Defiance | Year: 2003 | Genre: Action | Publisher: Eidos Interactive | NA_Sales: 0.26 | EU_Sales: 0.2 | JP_Sales: 0 | Other_Sales: 0.07 | Global_Sales: 0.53
Rank: 3768 | Name: SpongeBob SquarePants: Game Boy Advance Video Volume 2 | Platform: SpongeBob SquarePants: Game Boy Advance Video Volume 2 | Year: 2004 | Genre: Misc | Publisher: N/A | NA_Sales: 0.38 | EU_Sales: 0.14 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.53
Rank: 3769 | Name: NCAA March Madness 2005 | Platform: NCAA March Madness 2005 | Year: 2004 | Genre: Sports | Publisher: Electronic Arts | NA_Sales: 0.44 | EU_Sales: 0.02 | JP_Sales: 0 | Other_Sales: 0.07 | Global_Sales: 0.53
Rank: 3770 | Name: 007 Racing | Platform: 007 Racing | Year: 2000 | Genre: Racing | Publisher: Electronic Arts | NA_Sales: 0.3 | EU_Sales: 0.2 | JP_Sales: 0 | Other_Sales: 0.03 | Global_Sales: 0.53
Rank: 3771 | Name: Conflict: Vietnam | Platform: Conflict: Vietnam | Year: 2004 | Genre: Shooter | Publisher: SCi | NA_Sales: 0.26 | EU_Sales: 0.2 | JP_Sales: 0 | Other_Sales: 0.07 | Global_Sales: 0.53
Rank: 3772 | Name: 2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe | Platform: 2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe | Year: 2004 | Genre: Misc | Publisher: Sega | NA_Sales: 0.4 | EU_Sales: 0.11 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.53
Rank: 3773 | Name: Mystery Dungeon: Shiren the Wanderer | Platform: Mystery Dungeon: Shiren the Wanderer | Year: 2006 | Genre: Role-Playing | Publisher: Sega | NA_Sales: 0.18 | EU_Sales: 0 | JP_Sales: 0.33 | Other_Sales: 0.02 | Global_Sales: 0.53
Rank: 3774 | Name: SimAnimals | Platform: SimAnimals | Year: 2009 | Genre: Simulation | Publisher: Electronic Arts | NA_Sales: 0.26 | EU_Sales: 0.21 | JP_Sales: 0 | Other_Sales: 0.06 | Global_Sales: 0.53
Rank: 3775 | Name: MLB SlugFest 20-04 | Platform: MLB SlugFest 20-04 | Year: 2003 | Genre: Sports | Publisher: Midway Games | NA_Sales: 0.26 | EU_Sales: 0.2 | JP_Sales: 0 | Other_Sales: 0.07 | Global_Sales: 0.53
Rank: 3776 | Name: Gex 3: Deep Cover Gecko | Platform: Gex 3: Deep Cover Gecko | Year: 1999 | Genre: Platform | Publisher: Eidos Interactive | NA_Sales: 0.3 | EU_Sales: 0.2 | JP_Sales: 0 | Other_Sales: 0.03 | Global_Sales: 0.53
Rank: 3777 | Name: NASCAR 09 | Platform: NASCAR 09 | Year: 2008 | Genre: Racing | Publisher: Electronic Arts | NA_Sales: 0.26 | EU_Sales: 0.2 | JP_Sales: 0 | Other_Sales: 0.07 | Global_Sales: 0.53
Rank: 3778 | Name: Blitz: The League | Platform: Blitz: The League | Year: 2004 | Genre: Sports | Publisher: Midway Games | NA_Sales: 0.4 | EU_Sales: 0.11 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.53
Rank: 3779 | Name: Jampack Vol. 2 | Platform: Jampack Vol. 2 | Year: 1996 | Genre: Misc | Publisher: Sony Computer Entertainment | NA_Sales: 0.3 | EU_Sales: 0.2 | JP_Sales: 0 | Other_Sales: 0.03 | Global_Sales: 0.53
Rank: 3780 | Name: LEGO Jurassic World | Platform: LEGO Jurassic World | Year: 2015 | Genre: Action | Publisher: Warner Bros. Interactive Entertainment | NA_Sales: 0.28 | EU_Sales: 0.19 | JP_Sales: 0.02 | Other_Sales: 0.04 | Global_Sales: 0.53
Rank: 3781 | Name: Sesame Street: Once Upon A Monster | Platform: Sesame Street: Once Upon A Monster | Year: 2011 | Genre: Misc | Publisher: Warner Bros. Interactive Entertainment | NA_Sales: 0.39 | EU_Sales: 0.1 | JP_Sales: 0 | Other_Sales: 0.04 | Global_Sales: 0.53
Rank: 3782 | Name: Virtual Soccer | Platform: Virtual Soccer | Year: 1993 | Genre: Sports | Publisher: Hudson Soft | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.53 | Other_Sales: 0 | Global_Sales: 0.53
Rank: 3783 | Name: Romance of the Three Kingdoms IV: Wall of Fire | Platform: Romance of the Three Kingdoms IV: Wall of Fire | Year: 1994 | Genre: Strategy | Publisher: Tecmo Koei | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.53 | Other_Sales: 0 | Global_Sales: 0.53
Rank: 3784 | Name: Winning Post | Platform: Winning Post | Year: 1993 | Genre: Sports | Publisher: Tecmo Koei | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.53 | Other_Sales: 0 | Global_Sales: 0.53
Rank: 3785 | Name: Peter Jackson's King Kong: The Official Game of the Movie | Platform: Peter Jackson's King Kong: The Official Game of the Movie | Year: 2005 | Genre: Action | Publisher: Ubisoft | NA_Sales: 0.34 | EU_Sales: 0.17 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.53
Rank: 3786 | Name: SingStar Dance | Platform: SingStar Dance | Year: 2010 | Genre: Misc | Publisher: Sony Computer Entertainment | NA_Sales: 0.09 | EU_Sales: 0.32 | JP_Sales: 0 | Other_Sales: 0.12 | Global_Sales: 0.53
Rank: 3787 | Name: Kirby and the Rainbow Curse | Platform: Kirby and the Rainbow Curse | Year: 2015 | Genre: Platform | Publisher: Nintendo | NA_Sales: 0.23 | EU_Sales: 0.14 | JP_Sales: 0.12 | Other_Sales: 0.04 | Global_Sales: 0.53
Rank: 3788 | Name: Burnout Revenge | Platform: Burnout Revenge | Year: 2005 | Genre: Racing | Publisher: Electronic Arts | NA_Sales: 0.32 | EU_Sales: 0.19 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.53
Rank: 3789 | Name: FIFA 12 | Platform: FIFA 12 | Year: 2011 | Genre: Sports | Publisher: Electronic Arts | NA_Sales: 0.12 | EU_Sales: 0.26 | JP_Sales: 0.02 | Other_Sales: 0.14 | Global_Sales: 0.53
Rank: 3790 | Name: Medal of Honor: European Assault | Platform: Medal of Honor: European Assault | Year: 2005 | Genre: Shooter | Publisher: Electronic Arts | NA_Sales: 0.32 | EU_Sales: 0.19 | JP_Sales: 0 | Other_Sales: 0.02 | Global_Sales: 0.53
Rank: 3791 | Name: Batman: Arkham City | Platform: Batman: Arkham City | Year: 2011 | Genre: Action | Publisher: Warner Bros. Interactive Entertainment | NA_Sales: 0.16 | EU_Sales: 0.28 | JP_Sales: 0 | Other_Sales: 0.09 | Global_Sales: 0.53
Rank: 3792 | Name: Ty the Tasmanian Tiger 2: Bush Rescue | Platform: Ty the Tasmanian Tiger 2: Bush Rescue | Year: 2004 | Genre: Platform | Publisher: Electronic Arts | NA_Sales: 0.26 | EU_Sales: 0.2 | JP_Sales: 0 | Other_Sales: 0.07 | Global_Sales: 0.53
Rank: 3793 | Name: The Lord of the Rings: The Fellowship of the Ring | Platform: The Lord of the Rings: The Fellowship of the Ring | Year: 2002 | Genre: Action | Publisher: Universal Interactive | NA_Sales: 0.31 | EU_Sales: 0.19 | JP_Sales: 0 | Other_Sales: 0.03 | Global_Sales: 0.53
Rank: 3794 | Name: NBA 06 | Platform: NBA 06 | Year: 2005 | Genre: Sports | Publisher: Sony Computer Entertainment | NA_Sales: 0.26 | EU_Sales: 0.2 | JP_Sales: 0 | Other_Sales: 0.07 | Global_Sales: 0.53
Rank: 3795 | Name: Sonic & All-Stars Racing Transformed | Platform: Sonic & All-Stars Racing Transformed | Year: 2012 | Genre: Racing | Publisher: Sega | NA_Sales: 0.2 | EU_Sales: 0.27 | JP_Sales: 0.02 | Other_Sales: 0.05 | Global_Sales: 0.53
Rank: 3796 | Name: Spider-Man | Platform: Spider-Man | Year: 2000 | Genre: Action | Publisher: Activision | NA_Sales: 0.43 | EU_Sales: 0.09 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.53
Rank: 3797 | Name: We Cheer | Platform: We Cheer | Year: 2008 | Genre: Simulation | Publisher: 505 Games | NA_Sales: 0.48 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0.04 | Global_Sales: 0.53
Rank: 3798 | Name: Tom Clancy's Ghost Recon Advanced Warfighter 2 | Platform: Tom Clancy's Ghost Recon Advanced Warfighter 2 | Year: 2007 | Genre: Shooter | Publisher: Ubisoft | NA_Sales: 0.35 | EU_Sales: 0.1 | JP_Sales: 0 | Other_Sales: 0.08 | Global_Sales: 0.53
Rank: 3799 | Name: X-Men Legends | Platform: X-Men Legends | Year: 2004 | Genre: Role-Playing | Publisher: Activision | NA_Sales: 0.41 | EU_Sales: 0.11 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.53
Rank: 3800 | Name: Alice in Wonderland | Platform: Alice in Wonderland | Year: 2010 | Genre: Adventure | Publisher: Disney Interactive Studios | NA_Sales: 0.27 | EU_Sales: 0.21 | JP_Sales: 0 | Other_Sales: 0.05 | Global_Sales: 0.53
Rank: 3801 | Name: Littlest Pet Shop 3: Biggest Stars - Blue / Pink / Purple Team | Platform: Littlest Pet Shop 3: Biggest Stars - Blue / Pink / Purple Team | Year: 2010 | Genre: Simulation | Publisher: Electronic Arts | NA_Sales: 0.5 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0.03 | Global_Sales: 0.53
Rank: 3802 | Name: Front Mission 2 | Platform: Front Mission 2 | Year: 1997 | Genre: Strategy | Publisher: SquareSoft | NA_Sales: 0 | EU_Sales: 0 | JP_Sales: 0.49 | Other_Sales: 0.03 | Global_Sales: 0.53
Rank: 3803 | Name: Bulletstorm | Platform: Bulletstorm | Year: 2011 | Genre: Shooter | Publisher: Electronic Arts | NA_Sales: 0.23 | EU_Sales: 0.2 | JP_Sales: 0.01 | Other_Sales: 0.08 | Global_Sales: 0.53
Rank: 3804 | Name: F.E.A.R. 2: Project Origin | Platform: F.E.A.R. 2: Project Origin | Year: 2009 | Genre: Shooter | Publisher: Warner Bros. Interactive Entertainment | NA_Sales: 0.32 | EU_Sales: 0.15 | JP_Sales: 0 | Other_Sales: 0.05 | Global_Sales: 0.53
Rank: 3805 | Name: Tiger Woods PGA Tour 11 | Platform: Tiger Woods PGA Tour 11 | Year: 2010 | Genre: Sports | Publisher: Electronic Arts | NA_Sales: 0.28 | EU_Sales: 0.2 | JP_Sales: 0 | Other_Sales: 0.05 | Global_Sales: 0.53
Rank: 3806 | Name: Stuntman: Ignition | Platform: Stuntman: Ignition | Year: 2007 | Genre: Racing | Publisher: THQ | NA_Sales: 0.17 | EU_Sales: 0.26 | JP_Sales: 0 | Other_Sales: 0.1 | Global_Sales: 0.53
Rank: 3807 | Name: Are You Smarter Than A 5th Grader? | Platform: Are You Smarter Than A 5th Grader? | Year: 2007 | Genre: Misc | Publisher: Mindscape | NA_Sales: 0.48 | EU_Sales: 0 | JP_Sales: 0 | Other_Sales: 0.04 | Global_Sales: 0.53
Rank: 3808 | Name: F1 2009 | Platform: F1 2009 | Year: 2009 | Genre: Racing | Publisher: Codemasters | NA_Sales: 0.08 | EU_Sales: 0.29 | JP_Sales: 0 | Other_Sales: 0.16 | Global_Sales: 0.53
Rank: 3809 | Name: Oni | Platform: Oni | Year: 2001 | Genre: Action | Publisher: Take-Two Interactive | NA_Sales: 0.26 | EU_Sales: 0.2 | JP_Sales: 0 | Other_Sales: 0.07 | Global_Sales: 0.53
Rank: 3810 | Name: The Lord of the Rings: The Two Towers | Platform: The Lord of the Rings: The Two Towers | Year: 2002 | Genre: Action | Publisher: Electronic Arts | NA_Sales: 0.41 | EU_Sales: 0.11 | JP_Sales: 0 | Other_Sales: 0.01 | Global_Sales: 0.53
